,winloss,playerId,championPlayed,kills,deaths,assists,goldEarned,inhibitorKills,turretKills,visionScore,totalDamageDealt,totalDamageTaken,longestTimeSpentLiving,totalDamageDealtToChampions,totalTimeCrowdControlDealt,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald
565,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,164,6,3,3,12960,0,0,32,133499,20829,736,17101,301,True,False,True,True,False,True
566,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,56,4,8,15,12837,0,2,34,164523,35556,400,20204,537,True,True,True,True,True,True
567,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,3,4,2,11,8255,0,0,23,67589,12903,803,11007,58,True,True,False,True,False,True
568,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,145,9,7,9,13810,1,2,35,160595,20344,448,22939,122,True,True,True,True,False,True
569,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,112,5,5,11,14517,0,0,40,212443,20119,909,44776,307,True,False,False,True,True,False
570,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,106,1,3,1,5740,0,0,22,99359,20247,961,3859,311,False,False,False,False,True,False
571,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,555,20,5,9,21486,0,1,84,57484,24944,668,24548,186,True,False,True,True,False,True
572,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,202,1,5,3,4703,0,0,8,37041,7146,259,5698,50,False,False,False,False,False,False
573,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,145,17,1,3,12183,0,2,18,120079,8263,754,20175,40,True,True,False,False,True,True
574,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,777,12,7,7,13553,0,0,22,149563,23725,445,28620,178,False,True,False,False,False,True
575,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,79,2,10,26,10499,1,1,88,34747,40067,459,14431,256,False,True,True,False,False,True
576,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,517,6,10,5,10958,0,0,31,102166,29951,376,16294,386,False,True,False,False,True,False
577,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,18,4,10,5,12955,0,2,25,151277,23960,467,21986,60,False,True,False,False,False,True
578,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,150,9,2,5,11925,0,2,20,132080,18181,581,20031,425,True,True,False,True,False,True
579,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,58,1,7,3,7211,0,1,11,77770,24934,266,7558,34,False,False,False,False,False,False
580,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,45,10,8,12,15543,1,2,47,224225,30659,859,30775,141,False,False,True,True,False,True
581,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,20,9,3,8,11482,0,0,33,107875,24011,566,15178,357,True,True,False,True,False,True
582,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,22,7,4,9,13833,0,1,42,162141,15427,683,15842,691,True,True,True,True,False,True
583,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,62,0,0,2,1120,0,0,0,3491,986,0,843,4,True,False,False,False,False,False
584,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,51,9,8,16,17374,0,4,28,260342,31483,265,36056,112,False,True,False,False,False,False
585,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,54,6,1,3,8080,0,0,7,69206,9159,1069,12196,434,True,True,False,False,False,False
586,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,106,0,5,3,5901,0,0,15,95201,22281,508,2920,365,True,False,False,False,False,False
587,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,58,6,7,6,11242,0,2,34,133689,26541,583,16187,50,True,True,False,False,True,True
588,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,84,3,3,0,5317,0,0,6,39340,9944,413,8134,28,True,False,False,False,False,False
589,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,59,9,11,18,13654,0,1,27,183786,55298,795,20107,414,False,True,False,False,True,True
590,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,517,5,3,8,10445,0,1,20,94947,20859,640,10939,356,True,False,True,True,False,True
591,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,526,1,11,10,7346,0,0,76,26254,23231,394,9942,91,True,False,False,True,False,True
592,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,106,7,7,9,9321,0,0,17,80247,24368,301,9657,282,True,False,False,False,False,False
593,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,145,8,4,5,14269,0,1,28,169226,18691,934,21196,77,False,True,False,False,False,False
594,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,13,6,9,7,14348,0,0,36,198640,26983,468,19770,117,False,False,False,True,True,True
595,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,235,1,11,14,7797,0,0,53,36612,16183,234,15143,160,False,True,False,False,False,True
596,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,145,2,5,0,6309,0,0,7,51958,9768,460,3968,0,True,False,False,False,False,False
597,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,24,1,4,2,5992,0,0,8,59476,12152,401,7037,54,True,False,False,False,False,False
598,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,246,7,5,8,12794,0,2,20,203486,29364,414,19955,323,False,True,True,True,False,True
599,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,875,1,1,0,6956,0,0,12,66591,14956,1181,6418,90,False,False,False,False,False,False
600,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,12,4,7,12,7713,0,0,58,34648,22801,621,13321,138,False,False,False,False,False,False
601,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,103,2,7,10,9690,0,1,19,117755,21138,614,22021,95,False,False,False,False,False,False
602,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,517,9,3,12,13360,0,2,23,142448,34183,1137,29832,421,False,False,True,True,True,False
603,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,18,3,12,5,8453,0,0,19,101807,22196,240,10436,5,False,False,False,False,False,True
604,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,18,12,5,8,17663,0,4,26,246840,19294,899,34855,124,True,True,False,False,True,True
605,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,876,3,5,2,7027,0,0,14,114652,20342,307,6411,230,False,False,False,False,False,True
606,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,105,7,1,3,7124,0,0,8,47960,9301,639,10656,128,True,True,False,False,True,True
607,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,111,1,3,15,7692,0,0,50,27093,14113,934,7814,152,True,True,True,True,True,True
608,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,5,6,13,5,8742,0,0,18,61709,27789,333,14045,277,True,True,False,False,True,False
609,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,517,2,4,1,7703,0,0,13,74538,14788,670,6350,298,True,True,False,False,False,True
610,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,18,1,3,1,8255,0,0,28,105943,12128,748,9376,41,False,True,False,False,False,True
611,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,498,6,3,4,16125,1,3,50,256486,12135,831,20613,118,True,False,True,False,True,False
612,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,498,9,4,9,12407,0,2,32,134673,10311,252,16946,60,False,True,False,False,False,True
613,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,60,3,8,2,6881,0,0,10,78507,23790,352,12090,173,True,False,False,False,False,False
614,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,80,1,6,1,7136,0,0,19,83077,15354,568,9041,28,False,True,False,False,False,False
615,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,147,5,1,11,11053,1,1,23,118886,11331,1111,9238,212,False,False,True,True,False,False
616,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,39,4,5,4,9074,0,0,22,99825,18058,506,10819,86,True,False,True,True,True,False
617,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,104,3,2,3,10526,0,0,20,177467,17673,876,8486,424,True,True,True,True,False,True
618,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,89,1,3,8,4738,0,0,37,12517,10090,348,3760,51,True,True,False,False,True,True
619,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,526,3,5,23,9221,0,0,85,25690,16468,390,8667,69,True,True,False,True,True,True
620,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,18,3,7,4,11796,0,0,26,184915,17233,412,9913,59,True,True,False,True,False,True
621,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,517,8,1,2,8359,0,0,9,62585,9273,905,9324,197,True,True,False,False,True,True
622,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,80,7,8,6,9390,0,0,9,74441,26938,568,15987,25,True,False,False,False,False,True
623,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,13,9,3,9,15341,2,1,31,216637,15858,886,23177,92,True,False,True,True,True,False
624,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,61,2,8,7,7836,0,0,21,73132,13761,383,10201,250,False,False,False,False,False,False
625,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,117,2,1,8,8364,0,0,27,76749,13238,1538,9702,321,True,True,False,False,True,True
626,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,14,0,0,1,7859,0,1,12,90669,5493,0,4745,534,True,True,False,False,False,True
627,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,104,14,3,10,20292,0,3,49,289166,28141,1227,36658,574,True,False,True,True,False,False
628,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,234,1,6,1,4824,0,0,18,61866,15278,218,2916,137,True,False,False,False,True,False
629,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,30,4,6,8,10220,0,0,21,172373,25838,610,21292,169,True,False,False,False,False,False
630,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,236,5,5,5,8117,0,0,8,84011,14093,726,12217,8,True,False,False,False,False,False
631,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,164,2,1,1,6644,0,2,6,61928,9094,572,5502,110,False,True,False,False,False,True
632,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,43,2,3,5,5496,0,0,49,22215,8557,781,9710,145,False,False,False,False,True,False
633,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,164,6,8,6,10120,0,2,36,97041,21404,350,15304,149,True,True,True,False,False,True
634,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,20,2,2,2,5925,0,0,7,65104,16144,650,1850,220,False,False,False,False,False,False
635,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,59,3,9,13,9083,0,0,21,80545,24402,345,10365,238,False,False,False,False,False,True
636,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,81,4,4,10,12401,0,2,19,155875,16052,618,28859,0,True,False,True,True,True,True
637,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,4,2,7,6,7038,0,0,12,63125,9953,181,5591,79,False,False,False,False,False,True
638,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,81,5,6,7,11356,1,1,19,144363,18816,393,21205,61,True,True,True,True,True,True
639,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,117,0,6,17,8095,0,0,90,16518,14705,447,5615,233,False,False,False,False,False,True
640,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,9,6,2,8,8374,0,1,27,100620,19801,506,8602,490,True,True,True,False,True,True
641,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,79,2,2,6,10105,0,0,23,113525,23627,1418,8341,349,True,False,True,True,False,False
642,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,421,7,2,5,10544,0,2,33,136089,20947,743,10450,256,True,True,True,True,False,True
643,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,30,9,9,14,13089,0,0,25,209348,33788,578,41618,249,False,False,False,False,False,False
644,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,111,0,5,12,6884,0,0,58,22159,21524,760,7424,191,False,True,False,False,True,False
645,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,91,0,5,1,6463,0,0,26,80051,11729,259,5866,122,False,False,False,False,False,True
646,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,104,4,8,5,13283,0,1,30,202295,27559,636,19375,455,False,True,False,True,True,True
647,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,79,2,6,3,7191,0,0,16,67943,21107,812,12782,250,True,False,False,False,True,False
648,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,202,8,1,3,12970,0,2,28,180212,8346,886,18016,112,False,True,False,False,True,True
649,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,777,1,5,1,7979,0,1,11,98905,14465,1041,4913,91,True,False,False,False,False,False
650,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,35,2,9,9,7072,0,0,46,18647,16593,374,10758,241,False,False,False,False,False,True
651,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,23,2,3,2,6689,0,1,7,75531,14507,356,7025,24,True,False,False,False,True,False
652,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,126,5,7,9,15619,0,1,35,266552,23794,737,24476,139,False,True,False,False,False,True
653,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,876,6,5,2,10738,0,1,23,172635,26578,437,15391,452,False,True,False,False,False,True
654,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,15,1,5,9,10145,0,0,40,134176,15702,707,21899,0,False,True,False,False,False,False
655,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,53,0,6,17,6732,0,0,53,22125,19022,671,7492,98,True,False,False,False,False,False
656,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,876,1,7,7,8608,0,2,22,127654,25430,634,8676,357,False,False,False,False,False,False
657,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,235,3,4,4,8573,0,1,27,80788,16713,899,15967,159,False,True,False,False,False,True
658,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,126,10,5,8,17206,0,2,32,228614,25553,740,49655,143,False,True,False,False,True,True
659,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,526,1,3,19,8984,0,0,111,21117,16698,976,8670,69,False,True,True,True,False,True
660,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,2,9,5,12,11475,0,0,17,170217,35952,291,25395,657,False,False,False,False,True,False
661,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,235,5,2,14,10021,0,1,83,43823,13228,653,14222,113,True,True,False,True,False,True
662,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,223,2,7,15,8789,0,0,66,20727,24764,840,6772,162,False,False,True,True,False,False
663,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,30,3,7,8,11247,0,0,19,206138,31769,871,25681,300,True,True,False,False,False,False
664,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,113,3,5,12,8794,0,0,29,132936,24972,335,9451,328,True,False,False,False,False,False
665,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,25,0,8,14,7109,0,0,90,26751,19777,538,13833,84,False,True,False,False,False,True
666,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,51,1,1,10,8912,0,0,25,97744,14063,934,10201,75,True,True,True,False,False,True
667,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,51,6,1,6,10884,0,4,16,124143,8915,888,11945,20,True,True,True,False,True,False
668,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,18,9,1,6,13687,0,5,44,150800,9942,1290,18689,47,True,True,True,False,True,False
669,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,76,8,5,6,12764,0,1,45,209428,37306,783,20020,238,False,False,False,False,False,True
670,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,81,1,7,1,8661,0,0,9,102511,18661,448,8093,0,True,False,False,False,False,True
671,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,79,5,4,6,6804,0,0,11,68101,18313,495,9812,327,False,False,False,False,False,False
672,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,39,2,5,0,7431,0,1,11,68730,10980,268,5021,56,False,False,False,False,False,False
673,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,235,7,13,16,13548,0,0,116,98009,23716,357,25046,198,False,True,False,False,False,True
674,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,12,1,8,8,7070,0,0,46,20112,23622,383,6179,82,True,True,True,True,True,True
675,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,51,9,6,11,15502,0,2,29,212227,22317,390,32262,183,False,True,True,True,True,True
676,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,64,10,5,8,11016,0,0,30,110392,23803,556,15834,395,True,False,False,False,False,False
677,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,81,0,3,2,5952,0,0,6,65002,7015,394,6030,8,False,False,False,False,False,False
678,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,245,1,3,2,8344,0,1,22,155247,25517,629,9534,1129,False,False,False,False,False,True
679,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,876,6,8,7,12832,0,1,34,178210,35812,591,18047,496,True,True,True,False,False,True
680,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,517,4,9,8,10484,0,0,21,112671,37051,528,22634,483,False,False,False,False,False,False
681,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,360,4,6,2,9082,0,0,19,109052,25693,348,13230,27,False,False,False,True,False,True
682,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,142,10,5,14,14708,1,2,21,166911,20620,743,31315,204,False,True,True,True,True,True
683,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,145,7,2,2,10727,0,2,21,108069,10100,649,10747,46,True,True,True,True,False,True
684,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,12,1,2,8,4263,0,0,16,10987,7740,520,3296,47,True,True,False,False,False,True
685,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,126,7,6,8,13333,2,3,43,173694,20549,692,28212,201,False,True,True,True,False,False
686,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,3,1,5,25,12028,0,2,34,133886,21454,1206,16644,95,False,True,True,True,True,False
687,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,360,3,7,4,8275,0,0,3,84051,16040,354,8853,2,False,True,False,False,False,True
688,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,92,4,7,6,9734,0,1,20,90613,29069,1097,18123,126,False,False,False,False,False,True
689,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,14,2,6,8,11945,0,1,14,145146,46537,1030,18224,621,False,False,False,False,False,False
690,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,41,1,6,1,7763,0,0,8,72003,14675,468,12693,160,True,False,False,False,True,False
691,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,876,5,7,7,11185,0,1,27,173907,34908,459,11878,383,True,True,True,False,False,True
692,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,245,12,3,7,12417,0,3,28,165724,32040,553,14214,446,True,False,True,True,True,False
693,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,526,3,1,13,7581,0,0,48,32406,10973,1158,6853,92,True,True,False,True,False,True
694,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,79,2,3,15,8045,1,1,80,54279,17090,631,12903,200,True,False,True,True,False,True
695,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,876,2,5,6,8370,0,0,16,150702,26674,577,9470,435,True,False,False,False,True,True
696,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,12,1,2,7,5744,0,0,47,15594,11682,808,5901,62,False,False,False,False,False,True
697,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,119,21,6,6,21421,0,4,18,242989,26031,827,42595,106,False,True,True,True,False,True
698,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,876,2,4,9,11281,1,1,29,210566,33067,746,18835,513,True,True,True,True,False,True
699,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,236,2,1,7,7794,0,1,6,65144,5762,831,10925,8,True,True,False,False,False,False
700,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,4,3,3,9,9666,0,2,8,79520,9046,281,8978,70,True,True,True,False,False,True
701,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,517,3,7,0,5474,0,0,3,37688,15697,206,11499,199,True,False,False,False,False,False
702,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,40,2,1,4,6920,0,0,53,23506,8358,753,6312,143,True,False,False,False,True,False
703,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,23,3,2,1,8681,0,0,10,85746,17943,861,9409,56,False,False,False,False,False,False
704,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,90,6,4,7,9872,2,2,23,111308,12067,576,17969,388,True,True,True,True,False,True
705,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,18,11,8,5,20016,0,3,32,326733,24771,1077,24911,189,False,True,False,False,False,True
706,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,81,5,2,12,12124,1,4,14,142222,10627,975,23921,65,True,True,True,True,False,True
707,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,4,3,2,5,8928,0,1,27,105394,11533,665,8219,195,True,True,False,True,False,True
708,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,59,4,5,6,8718,0,0,45,132652,24227,623,8841,400,True,True,False,False,True,False
709,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,777,2,3,1,6939,0,0,10,85946,10067,817,9356,89,False,False,False,False,False,True
710,0,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,236,5,1,3,8888,0,0,20,83883,9102,569,11013,42,True,False,False,False,False,True
711,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,134,6,5,6,14251,0,3,26,194281,20086,695,23498,390,False,True,True,True,False,True
712,1,VhBDS5OLHfkXsqeRTN_4oOpVNT5xlz6I6UTeHtAXLu04zxI,40,0,2,6,4490,0,0,14,15125,4508,367,4683,124,True,True,False,False,True,True
